bucket,confidence,cik,ticker,legal_name,nasdaq_listing_date,initial_matrix_due_date,due_plus_30_grace,initial_matrix_status,initial_matrix_publication_date,initial_matrix_source,current_review_status,current_evidence_url,current_evidence_type,current_evidence_excerpt,committed_current_sec_status,committed_current_sec_found_date,committed_current_sec_found_url,committed_wayback_status,committed_wayback_found_date,committed_wayback_found_url,committed_fts_status,review_reason,review_notes
released_in_required_window,high,1814963,ILAG,Intelligent Living Application Group Inc.,2022-07-13,2023-07-13,2023-08-12,published_on_time,2023-04-28,0001410578-23-000841,,0001410578-23-000841,,0001410578-23-000841,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1414767,NCPL,Netcapital Inc.,2022-07-14,2023-07-14,2023-08-13,published_on_time,2023-07-26,0001903596-23-000560,,0001903596-23-000560,,0001903596-23-000560,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1784970,NXTT,Next Technology Holding Inc.,2022-07-19,2023-07-19,2023-08-18,published_on_time,2023-07-14,0001477932-23-005290,,0001477932-23-005290,,0001477932-23-005290,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1893311,,LUXURBAN HOTELS INC.,2022-08-12,2023-08-12,2023-09-11,published_on_time,2023-04-18,0001829126-23-002795,,0001829126-23-002795,,0001829126-23-002795,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1901305,,"Forza X1, Inc.",2022-08-12,2023-08-12,2023-09-11,published_on_time,2023-08-28,0001731122-23-001609,,0001731122-23-001609,,0001731122-23-001609,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1857816,GCT,GigaCloud Technology Inc,2022-08-18,2023-08-18,2023-09-17,published_on_time,2023-04-24,0001193125-23-112830,,0001193125-23-112830,,0001193125-23-112830,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1914818,STBXF,Starbox Group Holdings Ltd.,2022-08-23,2023-08-23,2023-09-22,published_on_time,2023-01-18,0001493152-23-001784,,0001493152-23-001784,,0001493152-23-001784,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1811623,,"Kuvatris Therapeutics, Inc.",2022-08-26,2023-08-26,2023-09-25,published_on_time,2023-04-06,0001104659-23-042685,,0001104659-23-042685,,0001104659-23-042685,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1825452,ONFO,"Onfolio Holdings, Inc",2022-08-26,2023-08-26,2023-09-25,published_on_time,2023-05-22,0001654954-23-006957,,0001654954-23-006957,,0001654954-23-006957,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1757499,SHPH,"Shuttle Pharmaceuticals Holdings, Inc.",2022-08-31,2023-08-31,2023-09-30,published_on_time,2022-11-21,0001493152-22-033175,,0001493152-22-033175,,0001493152-22-033175,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1887673,WLDS,Wearable Devices Ltd.,2022-09-13,2023-09-13,2023-10-13,published_on_time,2023-08-04,https://www.wearabledevices.co.il/_files/ugd/fd494d_b8bd0202161346f58cfc2d669130c313.pdf,found_on_time_issuer_pdf_browser_confirmed,https://www.wearabledevices.co.il/_files/ugd/fd494d_b8bd0202161346f58cfc2d669130c313.pdf,issuer IR PDF form-field matrix,"Board Diversity Matrix for Wearable Devices Ltd.; State of Israel; Foreign Private Issuer Yes; as of 08/04/2023; Total Number of Directors 6; Female 1, Male 4; Did Not Disclose Demographic Background 1.",not_found_in_current_sec_filings,,,not_found,,,not_found,Published matrix date is on/before due+30 grace.,"Confirmed via issuer IR governance page and visual/rendered inspection of PDF form fields; plain PDF text extraction missed values. SEC 2024 6-K exhibit links to same PDF; 20-Fs checked without matrix. Due 2023-09-13, 2023-08-04 is on time."
released_in_required_window,high,1756701,LNKB,"LINKBANCORP, Inc.",2022-09-14,2023-09-14,2023-10-14,published_on_time,2023-04-18,0001193125-23-104985,,0001193125-23-104985,,0001193125-23-104985,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1923840,,"Third Harmonic Bio, Inc.",2022-09-15,2023-09-15,2023-10-15,published_on_time,2023-04-24,0000950170-23-014106,,0000950170-23-014106,,0000950170-23-014106,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1527352,NXL,"Nexalin Technology, Inc.",2022-09-16,2023-09-16,2023-10-16,published_on_time,2023-10-06,0001829126-23-006467,,0001829126-23-006467,,0001829126-23-006467,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1514183,SILO,"Silo Pharma, Inc.",2022-09-28,2023-09-28,2023-10-28,published_on_time,2023-10-23,0001013762-23-005850,,0001013762-23-005850,,0001013762-23-005850,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1894562,PRME,"Prime Medicine, Inc.",2022-10-20,2023-10-20,2023-11-19,published_on_time,2023-04-28,0001628280-23-013811,,0001628280-23-013811,,0001628280-23-013811,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1910139,MBLY,Mobileye Global Inc.,2022-10-26,2023-10-26,2023-11-25,published_on_time,2023-04-28,0001104659-23-052939,,0001104659-23-052939,,0001104659-23-052939,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1886894,SNAL,"Snail, Inc.",2022-11-10,2023-11-10,2023-12-10,published_on_time,2023-04-28,0001104659-23-052917,,0001104659-23-052917,,0001104659-23-052917,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1921865,ASPI,ASP Isotopes Inc.,2022-11-10,2023-11-10,2023-12-10,published_on_time,2023-10-23,https://ir.aspisotopes.com/corporate-governance/board-diversity-matrix,found_on_time_issuer_site_browser_confirmed,https://ir.aspisotopes.com/corporate-governance/board-diversity-matrix,issuer IR page indexed primary content,"Board Diversity Matrix for ASP Isotopes Inc. as of October 23, 2023; Total Number of Directors 6; Female 0, Male 6.",not_found_in_current_sec_filings,,,not_found,,,not_found,Published matrix date is on/before due+30 grace.,"Primary IR page found via web search with matrix content. Browser/static HTML check on current page did not expose matrix content, suggesting client-side/stale rendering inconsistency; evidence kept at confidence 0.85. Due 2023-11-10, 2023-10-23 is on time."
released_in_required_window,high,1781174,ACRV,"Acrivon Therapeutics, Inc.",2022-11-15,2023-11-15,2023-12-15,published_on_time,2023-05-01,0000950170-23-016268,,0000950170-23-016268,,0000950170-23-016268,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1889823,DFSC,DEFSEC Technologies Inc.,2022-12-08,2023-12-08,2024-01-07,published_on_time,2023-01-27,0001062993-23-001487,,0001062993-23-001487,,0001062993-23-001487,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1825875,RAYA,Erayak Power Solution Group Inc.,2022-12-14,2023-12-14,2024-01-13,published_on_time,2023-05-15,0001213900-23-039841,,0001213900-23-039841,,0001213900-23-039841,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1347242,LIPO,LIPELLA PHARMACEUTICALS INC.,2022-12-20,2023-12-20,2024-01-19,published_on_time,2023-10-10,0001753926-23-001309,,0001753926-23-001309,,0001753926-23-001309,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1835022,COYA,"Coya Therapeutics, Inc.",2022-12-29,2023-12-29,2024-01-28,published_on_time,2023-05-19,0001193125-23-149377,,0001193125-23-149377,,0001193125-23-149377,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1937993,CVKD,"Cadrenal Therapeutics, Inc.",2023-01-20,2024-01-20,2024-02-19,published_on_time,2023-08-28,0001213900-23-071281,,0001213900-23-071281,,0001213900-23-071281,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1932770,HERE,Here Group Ltd,2023-01-25,2024-01-25,2024-02-24,published_on_time,2023-10-27,0001013762-23-007052,,0001013762-23-007052,,0001013762-23-007052,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1231457,GNLX,GENELUX Corp,2023-01-26,2024-01-26,2024-02-25,published_on_time,2023-07-20,0001493152-23-025087,,0001493152-23-025087,,0001493152-23-025087,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1945711,LVROF,Lavoro Ltd,2023-02-03,2024-02-03,2024-03-04,published_on_time,2023-11-01,0001945711-23-000004,,0001945711-23-000004,,0001945711-23-000004,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1852131,NXT,Nextpower Inc.,2023-02-09,2024-02-09,2024-03-10,published_on_time,2023-07-31,0001140361-23-036830,,0001140361-23-036830,,0001140361-23-036830,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1861737,HSAI,Hesai Group,2023-02-09,2024-02-09,2024-03-10,published_on_time,2023-04-20,0001104659-23-047439,,0001104659-23-047439,,0001104659-23-047439,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1922641,ENLT,Enlight Renewable Energy Ltd.,2023-02-10,2024-02-10,2024-03-11,published_on_time,2023-03-30,0001178913-23-001223,,0001178913-23-001223,,0001178913-23-001223,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1935172,AIXI,Xiao-I Corp,2023-03-09,2024-03-09,2024-04-08,published_on_time,2023-04-28,0001213900-23-033683,,0001213900-23-033683,,0001213900-23-033683,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1854572,IZM,ICZOOM Group Inc.,2023-03-15,2024-03-15,2024-04-14,published_on_time,2023-10-31,0001213900-23-081728,,0001213900-23-081728,,0001213900-23-081728,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1944902,OMH,Ohmyhome Ltd,2023-03-21,2024-03-21,2024-04-20,published_on_time,2023-04-27,0001493152-23-013845,,0001493152-23-013845,,0001493152-23-013845,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1914805,BANL,CBL International Ltd,2023-03-23,2024-03-23,2024-04-22,published_on_time,2024-04-18,0001493152-24-015142,,0001493152-24-015142,,0001493152-24-015142,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1329606,CETY,"Clean Energy Technologies, Inc.",2023-03-24,2024-03-24,2024-04-23,published_on_time,2024-04-17,0001493152-24-014897,,0001493152-24-014897,,0001493152-24-014897,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1837821,ZJYL,Jin Medical International Ltd.,2023-03-28,2024-03-28,2024-04-27,published_on_time,2024-04-26,0001213900-24-036700,,0001213900-24-036700,,0001213900-24-036700,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1855557,HLP,Hongli Group Inc.,2023-03-29,2024-03-29,2024-04-28,published_on_time,2023-05-16,0001213900-23-040060,,0001213900-23-040060,,0001213900-23-040060,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1825349,CHSN,Chanson International Holding,2023-03-30,2024-03-30,2024-04-29,published_on_time,2023-05-01,0001213900-23-034610,,0001213900-23-034610,,0001213900-23-034610,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1742341,HKIT,HiTek Global Inc.,2023-03-31,2024-03-31,2024-04-30,published_on_time,2023-04-27,0001213900-23-032977,,0001213900-23-032977,,0001213900-23-032977,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1863218,SFWL,SHENGFENG DEVELOPMENT Ltd,2023-03-31,2024-03-31,2024-04-30,published_on_time,2023-05-01,0001213900-23-034752,,0001213900-23-034752,,0001213900-23-034752,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1946216,,"SYLA Technologies Co., Ltd.",2023-03-31,2024-03-31,2024-04-30,published_on_time,2023-04-18,0001493152-23-012779,,0001493152-23-012779,,0001493152-23-012779,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1903995,MGIH,Millennium Group International Holdings Ltd,2023-04-04,2024-04-04,2024-05-04,published_on_time,2023-10-30,0001213900-23-081558,,0001213900-23-081558,,0001213900-23-081558,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1928340,GDHG,GOLDEN HEAVEN GROUP HOLDINGS LTD.,2023-04-12,2024-04-12,2024-05-12,published_on_time,2024-02-15,0001213900-24-014627,,0001213900-24-014627,,0001213900-24-014627,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1930510,VCIG,VCI Global Ltd,2023-04-13,2024-04-13,2024-05-13,published_on_time,2023-05-15,0001575872-23-000741,,0001575872-23-000741,,0001575872-23-000741,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1873093,GDTC,CytoMed Therapeutics Ltd,2023-04-14,2024-04-14,2024-05-14,published_on_time,2024-04-22,0001493152-24-015594,,0001493152-24-015594,,0001493152-24-015594,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1938865,WAI,Top KingWin Ltd,2023-04-18,2024-04-18,2024-05-18,published_on_time,2023-05-16,0001213900-23-040532,,0001213900-23-040532,,0001213900-23-040532,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1899658,WLGSF,"WANG & LEE GROUP, Inc.",2023-04-20,2024-04-20,2024-05-20,published_on_time,2024-01-19,https://www.wangnleegroup.com/_files/ugd/cda0ed_69638031a5b741be9767a91aa6b7b3f3.pdf,found_on_time_issuer_pdf_browser_confirmed,https://www.wangnleegroup.com/_files/ugd/cda0ed_69638031a5b741be9767a91aa6b7b3f3.pdf,Issuer website PDF board diversity matrix,"Board Diversity Matrix for WANG & LEE GROUP, Inc. as of 1/19/2024; Total Number of Directors 5; Directors Female 1, Male 4; Asian 3; White 1; Did Not Disclose Demographic Background 1.",not_found_in_current_sec_filings,,,not_found,,,not_found,Published matrix date is on/before due+30 grace.,"Issuer corporate governance page links 2024 Board Diversity Matrix PDF. PDF text extracted locally. SEC 2024/2025 20-F only had generic director-count language, not matrix. Due 2024-04-20, matrix date 2024-01-19 is on time."
released_in_required_window,high,1939780,UCAR,U Power Ltd,2023-04-20,2024-04-20,2024-05-20,published_on_time,2023-08-22,0001213900-23-069924,,0001213900-23-069924,,0001213900-23-069924,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1947244,USGO,U.S. GoldMining Inc.,2023-04-20,2024-04-20,2024-05-20,published_on_time,2024-04-11,0001493152-24-014319,,0001493152-24-014319,,0001493152-24-014319,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1938186,JYD,Jayud Global Logistics Ltd,2023-04-21,2024-04-21,2024-05-21,published_on_time,2023-05-15,0001213900-23-039570,,0001213900-23-039570,,0001213900-23-039570,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1962918,,"ACELYRIN, Inc.",2023-05-05,2024-05-05,2024-06-04,published_on_time,2024-04-22,0001962918-24-000045,,0001962918-24-000045,,0001962918-24-000045,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1627282,CWD,CaliberCos Inc.,2023-05-17,2024-05-17,2024-06-16,published_on_time,2024-05-16,0001627282-24-000069,,0001627282-24-000069,,0001627282-24-000069,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1951067,CISS,C3is Inc.,2023-06-12,2024-06-12,2024-07-12,published_on_time,2024-06-14,https://c3is.pro/DataRoom/C3isBoardDiversityMatrix2024.pdf,found_on_time_issuer_pdf_browser_confirmed,https://c3is.pro/DataRoom/C3isBoardDiversityMatrix2024.pdf,Issuer website PDF board diversity matrix,"Board Diversity Matrix as of June 14, 2024; Greece; Foreign Private Issuer Yes; Total Number of Directors 4; Directors Male 4.",not_found_in_current_sec_filings,,,not_found,,,not_found,Published matrix date is on/before due+30 grace.,"Issuer PDF found by web search and form fields extracted locally. Due 2024-06-12; within due+30 grace, so on time."
released_in_required_window,high,1687187,METC,"Ramaco Resources, Inc.",2023-06-15,2024-06-15,2024-07-15,published_on_time,2024-04-29,0001558370-24-006096,,0001558370-24-006096,,0001558370-24-006096,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1765850,AURE,Aurelion Inc.,2023-07-06,2024-07-06,2024-08-05,published_on_time,2024-07-09,https://ir.aurelion.com/download/PWM+-+board+diversity+matrix+disclosure.pdf,found_on_time_issuer_pdf_browser_confirmed,https://ir.aurelion.com/download/PWM+-+board+diversity+matrix+disclosure.pdf,Issuer website PDF board diversity matrix,"Board Diversity Matrix as of July 9, 2024; Hong Kong; Foreign Private Issuer Yes; Total Number of Directors 5; Directors Female 0, Male 5.",not_found_in_current_sec_filings,,,not_found,,,not_found,Published matrix date is on/before due+30 grace.,"Issuer page linked old Prestige Wealth host; equivalent PDF retrieved from current ir.aurelion.com host and extracted. Due 2024-07-06; within due+30 grace, so on time."
released_in_required_window,high,1946563,SXTP,"60 DEGREES PHARMACEUTICALS, INC.",2023-07-12,2024-07-12,2024-08-11,published_on_time,2024-05-30,0001213900-24-047861,,0001213900-24-047861,,0001213900-24-047861,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1400118,SGMT,Sagimet Biosciences Inc.,2023-07-14,2024-07-14,2024-08-13,published_on_time,2024-04-18,0001104659-24-048534,,0001104659-24-048534,,0001104659-24-048534,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1974640,APGE,"Apogee Therapeutics, Inc.",2023-07-14,2024-07-14,2024-08-13,published_on_time,2024-04-24,0001104659-24-051224,,0001104659-24-051224,,0001104659-24-051224,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1907085,ODD,Oddity Tech Ltd,2023-07-19,2024-07-19,2024-08-18,published_on_time,2024-03-06,0001104659-24-031179,,0001104659-24-031179,,0001104659-24-031179,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1764974,,Turnstone Biologics Corp.,2023-07-21,2024-07-21,2024-08-20,published_on_time,2024-04-22,0000950170-24-046454,,0000950170-24-046454,,0000950170-24-046454,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1944399,PDC,Perpetuals.com Ltd,2023-07-25,2024-07-25,2024-08-24,published_on_time,2023-09-15,0001213900-23-077074,,0001213900-23-077074,,0001213900-23-077074,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1934642,MDBH,"MDB Capital Holdings, LLC",2023-07-26,2024-07-26,2024-08-25,published_on_time,2024-03-29,0001493152-24-012008,,0001493152-24-012008,,0001493152-24-012008,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1916241,PRZO,ParaZero Technologies Ltd.,2023-07-27,2024-07-27,2024-08-26,published_on_time,2024-03-21,0001213900-24-024822,,0001213900-24-024822,,0001213900-24-024822,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1951667,CTNT,CHEETAH NET SUPPLY CHAIN SERVICE INC.,2023-08-01,2024-08-01,2024-08-31,published_on_time,2024-04-23,0001104659-24-050619,,0001104659-24-050619,,0001104659-24-050619,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1962845,,"PIXIE DUST TECHNOLOGIES, INC.",2023-08-01,2024-08-01,2024-08-31,published_on_time,2023-11-16,0001193125-23-278289,,0001193125-23-278289,,0001193125-23-278289,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1843165,YHC,LQR House Inc.,2023-08-10,2024-08-10,2024-09-09,published_on_time,2024-08-10,https://invest.lqrhouse.com/board-diversity-matrix/,found_on_time_issuer_site_browser_confirmed,https://invest.lqrhouse.com/board-diversity-matrix/,Issuer website board diversity matrix,"Board Diversity Matrix as of August 10, 2024; Total Number of Directors 6; Directors Female 1, Male 5; White Female 1, Male 5.",not_found_in_current_sec_filings,,,not_found,,,not_found,Published matrix date is on/before due+30 grace.,Issuer website matrix page found by web search and fetched directly. Due 2024-08-10; on time.
released_in_required_window,high,1956744,TRON,Tron Inc.,2023-08-15,2024-08-15,2024-09-14,published_on_time,2024-04-01,0001493152-24-012449,,0001493152-24-012449,,0001493152-24-012449,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1939365,IVPR,"INSPIRE VETERINARY PARTNERS, INC.",2023-08-30,2024-08-30,2024-09-29,published_on_time,2024-04-08,0001213900-24-031220,,0001213900-24-031220,,0001213900-24-031220,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1959224,AXG,"Solowin Holdings, Ltd.",2023-09-07,2024-09-07,2024-10-07,published_on_time,2024-07-26,0001013762-24-001683,,0001013762-24-001683,,0001013762-24-001683,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1948294,NWGL,CL Workshop Group Ltd,2023-09-12,2024-09-12,2024-10-12,published_on_time,2024-04-25,0001493152-24-015976,,0001493152-24-015976,,0001493152-24-015976,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1973239,ARM,ARM HOLDINGS PLC /UK,2023-09-14,2024-09-14,2024-10-14,published_on_time,2024-05-29,0001973239-24-000012,,0001973239-24-000012,,0001973239-24-000012,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1885522,NMRA,"Neumora Therapeutics, Inc.",2023-09-15,2024-09-15,2024-10-15,published_on_time,2024-04-25,0000950170-24-048287,,0000950170-24-048287,,0000950170-24-048287,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1579091,CART,Maplebear Inc.,2023-09-19,2024-09-19,2024-10-19,published_on_time,2024-04-17,0001579091-24-000044,,0001579091-24-000044,,0001579091-24-000044,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1949478,DTCKF,DAVIS COMMODITIES Ltd,2023-09-19,2024-09-19,2024-10-19,published_on_time,2024-05-15,0001683168-24-003504,,0001683168-24-003504,,0001683168-24-003504,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1888980,LRE,"LEAD REAL ESTATE CO., LTD",2023-09-27,2024-09-27,2024-10-27,published_on_time,2023-11-15,0001104659-23-118675,,0001104659-23-118675,,0001104659-23-118675,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1951294,VSME,VS MEDIA Holdings Ltd,2023-09-28,2024-09-28,2024-10-28,published_on_time,2024-04-30,0001493152-24-017296,,0001493152-24-017296,,0001493152-24-017296,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1922335,SYRA,Syra Health Corp,2023-09-29,2024-09-29,2024-10-29,published_on_time,2024-10-01,https://ir.syrahealth.com/assets/governance/Board-Diversity-Matrix.pdf,found_on_time_issuer_pdf_browser_confirmed,https://ir.syrahealth.com/assets/governance/Board-Diversity-Matrix.pdf,Issuer website PDF board diversity matrix,"Board Diversity Matrix as of October 1, 2024; Total Number of Directors 8; Directors Female 3, Male 5; African American or Black Female 1; Asian Female 2, Male 4; White Male 1.",not_found_in_current_sec_filings,,,not_found,,,not_found,Published matrix date is on/before due+30 grace.,"Issuer PDF found by web search; PDF is image-only, embedded image inspected visually. Due 2024-09-29; within due+30 grace, so on time."
released_in_required_window,high,1944552,ANL,Adlai Nortye Ltd.,2023-09-29,2024-09-29,2024-10-29,published_on_time,2024-04-19,0001104659-24-049439,,0001104659-24-049439,,0001104659-24-049439,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1948884,,Gamer Pakistan Inc,2023-10-09,2024-10-09,2024-11-08,published_on_time,2024-07-30,0001161697-24-000318,,0001161697-24-000318,,0001161697-24-000318,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1891944,PMEC,Primech Holdings Ltd,2023-10-10,2024-10-10,2024-11-09,published_on_time,2024-07-23,0001213900-24-063312,,0001213900-24-063312,,0001213900-24-063312,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1913749,GMM,Global Mofy AI Ltd,2023-10-10,2024-10-10,2024-11-09,published_on_time,2024-01-31,0001213900-24-008515,,0001213900-24-008515,,0001213900-24-008515,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1946703,WBUY,WEBUY GLOBAL LTD,2023-10-19,2024-10-19,2024-11-18,published_on_time,2024-04-15,0001213900-24-032987,,0001213900-24-032987,,0001213900-24-032987,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1956827,ABVX,Abivax S.A.,2023-10-20,2024-10-20,2024-11-19,published_on_time,2024-04-05,0001956827-24-000007,,0001956827-24-000007,,0001956827-24-000007,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1859199,AIRE,reAlpha Tech Corp.,2023-10-23,2024-10-23,2024-11-22,published_on_time,2024-10-30,0001213900-24-092311,,0001213900-24-092311,,0001213900-24-092311,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1967621,ATGL,Alpha Technology Group Ltd,2023-10-31,2024-10-31,2024-11-30,published_on_time,2024-01-31,0001213900-24-008526,,0001213900-24-008526,,0001213900-24-008526,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1978527,GVH,Globavend Holdings Ltd,2023-11-08,2024-11-08,2024-12-08,published_on_time,2024-01-30,0001493152-24-004309,,0001493152-24-004309,,0001493152-24-004309,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1966494,,"CARGO Therapeutics, Inc.",2023-11-10,2024-11-10,2024-12-10,published_on_time,2024-04-24,0001193125-24-110173,,0001193125-24-110173,,0001193125-24-110173,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1887944,SHIM,Shimmick Corp,2023-11-14,2024-11-14,2024-12-14,published_on_time,2024-04-26,0000950170-24-049088,,0000950170-24-049088,,0000950170-24-049088,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1840563,ELAB,PMGC Holdings Inc.,2023-11-21,2024-11-21,2024-12-21,published_on_time,2024-12-03,https://www.pmgcholdings.com/images/PDF/Domestic_Initial_Disclosure_Y1_1.pdf,found_on_time_issuer_pdf_browser_confirmed,https://www.pmgcholdings.com/images/PDF/Domestic_Initial_Disclosure_Y1_1.pdf,Issuer website PDF board diversity matrix,"Elevai Labs Inc. Board Diversity Matrix as of December 3, 2024; Total Number of Directors 6; Directors Female 1, Male 5; White Female 1, Male 4; Two or More Races or Ethnicities Male 1.",not_found_in_current_sec_filings,,,not_found,,,not_found,Published matrix date is on/before due+30 grace.,"PMGC governance page linked Board Diversity Matrix PDF; image extracted and visually inspected. Due 2024-11-21; within due+30 grace, so on time."
released_in_required_window,high,1954269,GSIW,Garden Stage Ltd,2023-12-01,2024-12-01,2024-12-31,published_on_time,2024-07-31,0001013762-24-003078,,0001013762-24-003078,,0001013762-24-003078,,,,,,,,Published matrix date is on/before due+30 grace.,
